bulletin_id,candidat_id,mission_id,date_paie,heures_indemnisees,salaire_brut_base,ifm_montant,cp_montant,total_brut,charges_patronales,cout_total_employeur
PAY-2026-3696,CAND-1082,MISS-12993,2025-04-17,70.0,2585.34,258.53,284.39,3128.26,1313.87,4442.13
PAY-2026-3697,CAND-1051,MISS-12703,2025-06-15,35.0,2432.43,243.24,267.57,2943.24,1236.16,4179.4
PAY-2026-3698,CAND-1494,MISS-10563,2026-04-02,630.0,19537.2,1953.72,2149.09,23640.01,9928.8,33568.81
PAY-2026-3699,CAND-1134,MISS-12604,2025-04-15,210.0,15181.54,1518.15,1669.97,18369.66,7715.26,26084.92
PAY-2026-3700,CAND-1057,MISS-12479,2025-08-20,210.0,6673.6,667.36,734.1,8075.06,3391.53,11466.59
PAY-2026-3701,CAND-1426,MISS-10938,2024-10-12,210.0,9411.7,941.17,1035.29,11388.16,4783.03,16171.18
PAY-2026-3702,CAND-1134,MISS-12604,2025-04-15,210.0,15181.54,1518.15,1669.97,18369.66,7715.26,26084.92
PAY-2026-3703,CAND-1415,MISS-11823,2024-09-30,70.0,4543.47,454.35,499.78,5497.6,2308.99,7806.59
PAY-2026-3704,CAND-1495,MISS-10035,2025-09-17,210.0,10205.8,1020.58,1122.64,12349.02,5186.59,17535.61
PAY-2026-3705,CAND-1114,MISS-12504,2025-04-17,35.0,2238.33,223.83,246.22,2708.38,1137.52,3845.9
PAY-2026-3706,CAND-1147,MISS-12417,2025-12-17,210.0,13604.6,1360.46,1496.51,16461.57,6913.86,23375.43
PAY-2026-3707,CAND-1452,MISS-11712,2025-10-28,315.0,23021.98,2302.2,2532.42,27856.6,11699.77,39556.37
PAY-2026-3708,CAND-1148,MISS-11096,2025-01-25,35.0,1899.54,189.95,208.95,2298.44,965.35,3263.79
PAY-2026-3709,CAND-1354,MISS-13201,2026-01-24,17.5,1199.68,119.97,131.96,1451.61,609.68,2061.29
PAY-2026-3710,CAND-1163,MISS-10037,2025-12-17,35.0,1076.2,107.62,118.38,1302.21,546.93,1849.14
PAY-2026-3711,CAND-1290,MISS-11710,2025-08-09,17.5,1209.16,120.92,133.01,1463.09,614.5,2077.59
PAY-2026-3712,CAND-1379,MISS-12019,2024-08-02,70.0,5143.01,514.3,565.73,6223.04,2613.68,8836.72
PAY-2026-3713,CAND-1155,MISS-11929,2025-09-22,17.5,614.72,61.47,67.62,743.82,312.4,1056.22
PAY-2026-3714,CAND-1187,MISS-12528,2026-03-19,315.0,12495.93,1249.59,1374.55,15120.08,6350.43,21470.51
PAY-2026-3715,CAND-1162,MISS-13403,2025-02-03,630.0,29261.52,2926.15,3218.77,35406.45,14870.71,50277.15
PAY-2026-3716,CAND-1042,MISS-11931,2024-11-30,17.5,954.02,95.4,104.94,1154.36,484.83,1639.2
PAY-2026-3717,CAND-1101,MISS-10805,2026-02-06,70.0,4948.45,494.84,544.33,5987.62,2514.8,8502.43
PAY-2026-3718,CAND-1025,MISS-11023,2024-09-01,210.0,10781.74,1078.17,1185.99,13045.9,5479.28,18525.18
PAY-2026-3719,CAND-1471,MISS-13193,2025-09-25,17.5,1099.34,109.93,120.93,1330.2,558.68,1888.88
PAY-2026-3720,CAND-1421,MISS-12593,2024-11-26,70.0,2391.45,239.14,263.06,2893.65,1215.33,4108.99
PAY-2026-3721,CAND-1470,MISS-12957,2026-04-12,35.0,2256.6,225.66,248.23,2730.49,1146.81,3877.3
PAY-2026-3722,CAND-1320,MISS-12238,2026-01-29,210.0,7056.98,705.7,776.27,8538.94,3586.35,12125.29
PAY-2026-3723,CAND-1485,MISS-13463,2026-01-13,70.0,3617.21,361.72,397.89,4376.82,1838.27,6215.09
PAY-2026-3724,CAND-1338,MISS-10380,2024-03-17,315.0,17706.55,1770.66,1947.72,21424.93,8998.47,30423.39
PAY-2026-3725,CAND-1444,MISS-10869,2024-12-08,17.5,764.07,76.41,84.05,924.52,388.3,1312.83
PAY-2026-3726,CAND-1277,MISS-12232,2026-05-15,70.0,2498.24,249.82,274.81,3022.87,1269.61,4292.48
PAY-2026-3727,CAND-1269,MISS-11459,2026-03-31,35.0,1788.99,178.9,196.79,2164.68,909.16,3073.84
PAY-2026-3728,CAND-1135,MISS-13017,2025-11-08,315.0,20258.73,2025.87,2228.46,24513.06,10295.49,34808.55
PAY-2026-3729,CAND-1259,MISS-12628,2024-05-30,210.0,8851.78,885.18,973.7,10710.65,4498.47,15209.13
PAY-2026-3730,CAND-1106,MISS-11290,2024-02-08,70.0,3505.34,350.53,385.59,4241.46,1781.41,6022.88
PAY-2026-3731,CAND-1299,MISS-11904,2025-06-19,210.0,12807.58,1280.76,1408.83,15497.18,6508.81,22005.99
PAY-2026-3732,CAND-1346,MISS-12982,2026-06-18,70.0,3138.72,313.87,345.26,3797.85,1595.09,5392.94
PAY-2026-3733,CAND-1005,MISS-11674,2026-01-05,630.0,23428.96,2342.9,2577.19,28349.04,11906.6,40255.64
PAY-2026-3734,CAND-1416,MISS-13367,2024-08-22,17.5,1137.79,113.78,125.16,1376.73,578.22,1954.95
PAY-2026-3735,CAND-1097,MISS-11889,2024-09-01,35.0,1770.18,177.02,194.72,2141.92,899.61,3041.53
PAY-2026-3736,CAND-1467,MISS-13391,2026-01-27,35.0,2138.87,213.89,235.28,2588.03,1086.97,3675.01
PAY-2026-3737,CAND-1480,MISS-13215,2026-05-07,70.0,5190.15,519.01,570.92,6280.08,2637.63,8917.71
PAY-2026-3738,CAND-1107,MISS-12063,2026-06-14,210.0,6653.12,665.31,731.84,8050.27,3381.11,11431.38
PAY-2026-3739,CAND-1202,MISS-10840,2025-02-19,70.0,3503.72,350.37,385.41,4239.51,1780.59,6020.1
PAY-2026-3740,CAND-1489,MISS-12026,2024-06-09,70.0,2216.22,221.62,243.78,2681.62,1126.28,3807.9
PAY-2026-3741,CAND-1342,MISS-11090,2026-02-17,70.0,4591.23,459.12,505.04,5555.39,2333.26,7888.65
PAY-2026-3742,CAND-1234,MISS-12121,2026-04-27,630.0,45647.6,4564.76,5021.24,55233.6,23198.11,78431.71
PAY-2026-3743,CAND-1055,MISS-10625,2024-09-10,210.0,15736.15,1573.62,1730.98,19040.74,7997.11,27037.85
PAY-2026-3744,CAND-1002,MISS-12773,2025-05-12,210.0,12858.54,1285.85,1414.44,15558.83,6534.71,22093.54
PAY-2026-3745,CAND-1006,MISS-11169,2025-07-16,17.5,755.55,75.55,83.11,914.22,383.97,1298.19
PAY-2026-3746,CAND-1040,MISS-10788,2026-04-17,70.0,2390.56,239.06,262.96,2892.58,1214.89,4107.47
PAY-2026-3747,CAND-1029,MISS-10325,2024-07-29,210.0,13467.62,1346.76,1481.44,16295.81,6844.24,23140.06
PAY-2026-3748,CAND-1453,MISS-11087,2025-06-19,35.0,1844.46,184.45,202.89,2231.8,937.35,3169.15
PAY-2026-3749,CAND-1200,MISS-10506,2025-02-08,210.0,9537.52,953.75,1049.13,11540.39,4846.97,16387.36
PAY-2026-3750,CAND-1456,MISS-11565,2024-02-25,70.0,3015.2,301.52,331.67,3648.39,1532.32,5180.71
PAY-2026-3751,CAND-1279,MISS-10514,2025-05-05,210.0,13030.49,1303.05,1433.35,15766.89,6622.1,22388.99
PAY-2026-3752,CAND-1343,MISS-11376,2026-04-18,210.0,7853.92,785.39,863.93,9503.24,3991.36,13494.6
PAY-2026-3753,CAND-1134,MISS-10934,2024-03-25,17.5,1015.52,101.55,111.71,1228.78,516.09,1744.87
PAY-2026-3754,CAND-1353,MISS-11306,2026-04-12,35.0,1601.07,160.11,176.12,1937.29,813.66,2750.96
PAY-2026-3755,CAND-1056,MISS-10963,2025-02-18,35.0,1928.93,192.89,212.18,2334.01,980.28,3314.29
PAY-2026-3756,CAND-1327,MISS-12981,2026-01-09,210.0,15142.73,1514.27,1665.7,18322.7,7695.54,26018.24
PAY-2026-3757,CAND-1266,MISS-10539,2025-10-20,35.0,1427.12,142.71,156.98,1726.82,725.26,2452.09
PAY-2026-3758,CAND-1280,MISS-11241,2024-04-05,630.0,39256.98,3925.7,4318.27,47500.94,19950.39,67451.33
PAY-2026-3759,CAND-1029,MISS-10202,2024-04-02,35.0,1623.74,162.37,178.61,1964.72,825.18,2789.9
PAY-2026-3760,CAND-1387,MISS-11298,2024-08-30,70.0,3531.7,353.17,388.49,4273.36,1794.81,6068.18
PAY-2026-3761,CAND-1133,MISS-12875,2024-08-06,210.0,14333.86,1433.39,1576.72,17343.96,7284.47,24628.43
PAY-2026-3762,CAND-1286,MISS-10565,2024-05-26,70.0,4332.23,433.22,476.54,5241.99,2201.64,7443.63
PAY-2026-3763,CAND-1133,MISS-13320,2025-01-12,630.0,38996.68,3899.67,4289.64,47185.99,19818.12,67004.1
PAY-2026-3764,CAND-1052,MISS-11893,2024-09-19,210.0,8416.59,841.66,925.83,10184.08,4277.31,14461.39
PAY-2026-3765,CAND-1478,MISS-13228,2025-01-10,210.0,9200.38,920.04,1012.04,11132.47,4675.64,15808.1
PAY-2026-3766,CAND-1180,MISS-12295,2025-09-29,70.0,3148.86,314.89,346.37,3810.11,1600.25,5410.36
PAY-2026-3767,CAND-1268,MISS-11240,2025-07-14,17.5,611.9,61.19,67.31,740.39,310.97,1051.36
PAY-2026-3768,CAND-1472,MISS-12227,2025-09-26,315.0,12617.13,1261.71,1387.88,15266.73,6412.03,21678.75
PAY-2026-3769,CAND-1227,MISS-11924,2025-07-05,630.0,37182.76,3718.28,4090.1,44991.15,18896.28,63887.43
PAY-2026-3770,CAND-1265,MISS-10708,2024-09-25,630.0,40325.06,4032.51,4435.76,48793.32,20493.19,69286.51
PAY-2026-3771,CAND-1061,MISS-13224,2024-09-08,315.0,14564.92,1456.49,1602.14,17623.55,7401.89,25025.45
PAY-2026-3772,CAND-1188,MISS-12871,2026-03-12,70.0,3200.38,320.04,352.04,3872.46,1626.43,5498.89
PAY-2026-3773,CAND-1261,MISS-12611,2025-10-16,315.0,14058.5,1405.85,1546.43,17010.78,7144.53,24155.31
PAY-2026-3774,CAND-1135,MISS-10657,2024-12-07,70.0,3099.98,310.0,341.0,3750.98,1575.41,5326.39
PAY-2026-3775,CAND-1042,MISS-11931,2024-11-30,17.5,954.02,95.4,104.94,1154.36,484.83,1639.2
PAY-2026-3776,CAND-1125,MISS-10306,2026-06-04,70.0,5166.11,516.61,568.27,6250.99,2625.42,8876.41
PAY-2026-3777,CAND-1476,MISS-12328,2025-07-29,210.0,8494.72,849.47,934.42,10278.62,4317.02,14595.64
PAY-2026-3778,CAND-1227,MISS-11968,2025-05-27,70.0,3716.42,371.64,408.81,4496.87,1888.68,6385.55
PAY-2026-3779,CAND-1091,MISS-11136,2025-06-23,210.0,13453.85,1345.39,1479.92,16279.16,6837.25,23116.41
PAY-2026-3780,CAND-1365,MISS-12572,2024-07-01,35.0,1690.02,169.0,185.9,2044.93,858.87,2903.8
PAY-2026-3781,CAND-1221,MISS-10560,2025-03-12,70.0,2301.43,230.14,253.16,2784.73,1169.59,3954.32
PAY-2026-3782,CAND-1115,MISS-12078,2026-01-23,70.0,5086.57,508.66,559.52,6154.75,2584.99,8739.74
PAY-2026-3783,CAND-1453,MISS-13370,2024-08-05,315.0,13779.52,1377.95,1515.75,16673.22,7002.75,23675.97
PAY-2026-3784,CAND-1292,MISS-11445,2024-07-25,35.0,1580.84,158.08,173.89,1912.81,803.38,2716.19
PAY-2026-3785,CAND-1340,MISS-13420,2024-02-10,630.0,29759.94,2975.99,3273.59,36009.53,15124.0,51133.54
PAY-2026-3786,CAND-1223,MISS-11457,2025-11-01,17.5,840.86,84.09,92.5,1017.45,427.33,1444.77
PAY-2026-3787,CAND-1159,MISS-10804,2025-07-16,70.0,4035.52,403.55,443.91,4882.98,2050.85,6933.83
PAY-2026-3788,CAND-1207,MISS-10866,2024-11-25,35.0,2360.96,236.1,259.71,2856.77,1199.84,4056.61
PAY-2026-3789,CAND-1056,MISS-13300,2025-01-07,70.0,4775.12,477.51,525.26,5777.9,2426.72,8204.61
PAY-2026-3790,CAND-1444,MISS-13162,2024-08-11,35.0,2206.81,220.68,242.75,2670.24,1121.5,3791.74
PAY-2026-3791,CAND-1094,MISS-13149,2026-03-12,210.0,6346.13,634.61,698.07,7678.82,3225.1,10903.92
PAY-2026-3792,CAND-1106,MISS-10122,2026-07-28,630.0,36909.06,3690.91,4060.0,44659.96,18757.18,63417.14
PAY-2026-3793,CAND-1299,MISS-12222,2026-03-20,630.0,41371.66,4137.17,4550.88,50059.71,21025.08,71084.79
PAY-2026-3794,CAND-1382,MISS-13094,2025-02-25,70.0,4076.12,407.61,448.37,4932.1,2071.48,7003.58
PAY-2026-3795,CAND-1284,MISS-11609,2024-10-03,630.0,29163.9,2916.39,3208.03,35288.33,14821.1,50109.42
PAY-2026-3796,CAND-1463,MISS-10864,2025-04-25,210.0,10854.6,1085.46,1194.01,13134.06,5516.31,18650.37
PAY-2026-3797,CAND-1498,MISS-11153,2026-07-12,17.5,570.45,57.05,62.75,690.24,289.9,980.15
PAY-2026-3798,CAND-1463,MISS-12834,2025-02-09,70.0,2197.8,219.78,241.76,2659.34,1116.92,3776.27
PAY-2026-3799,CAND-1453,MISS-11633,2025-09-13,210.0,12341.59,1234.16,1357.57,14933.32,6272.0,21205.32
PAY-2026-3800,CAND-1010,MISS-10489,2025-10-22,630.0,21232.57,2123.26,2335.58,25691.41,10790.39,36481.8
PAY-2026-3801,CAND-1157,MISS-11911,2024-02-12,70.0,4504.32,450.43,495.48,5450.23,2289.1,7739.32
PAY-2026-3802,CAND-1038,MISS-11649,2025-04-05,315.0,21671.33,2167.13,2383.85,26222.31,11013.37,37235.68
PAY-2026-3803,CAND-1102,MISS-10703,2024-09-21,210.0,7950.71,795.07,874.58,9620.36,4040.55,13660.91
PAY-2026-3804,CAND-1155,MISS-11736,2026-02-08,17.5,1262.2,126.22,138.84,1527.26,641.45,2168.7
PAY-2026-3805,CAND-1215,MISS-13110,2026-06-15,35.0,2113.34,211.33,232.47,2557.14,1074.0,3631.13
PAY-2026-3806,CAND-1203,MISS-10064,2025-10-03,210.0,6895.04,689.5,758.45,8343.0,3504.06,11847.07
PAY-2026-3807,CAND-1035,MISS-11585,2025-01-27,70.0,2405.36,240.54,264.59,2910.49,1222.41,4132.9
PAY-2026-3808,CAND-1075,MISS-11216,2024-06-17,70.0,3492.33,349.23,384.16,4225.72,1774.8,6000.52
PAY-2026-3809,CAND-1455,MISS-12626,2025-05-25,17.5,750.16,75.02,82.52,907.69,381.23,1288.92
PAY-2026-3810,CAND-1452,MISS-11925,2025-07-25,35.0,1909.64,190.96,210.06,2310.66,970.48,3281.14
PAY-2026-3811,CAND-1070,MISS-12570,2024-03-20,17.5,594.56,59.46,65.4,719.42,302.16,1021.57
PAY-2026-3812,CAND-1033,MISS-12488,2025-05-17,70.0,3555.54,355.55,391.11,4302.2,1806.93,6109.13
PAY-2026-3813,CAND-1410,MISS-10816,2025-01-15,630.0,20844.98,2084.5,2292.95,25222.43,10593.42,35815.84
PAY-2026-3814,CAND-1330,MISS-12576,2026-07-02,210.0,13475.44,1347.54,1482.3,16305.28,6848.22,23153.49
PAY-2026-3815,CAND-1104,MISS-10263,2025-10-13,17.5,965.68,96.57,106.23,1168.48,490.76,1659.24
PAY-2026-3816,CAND-1254,MISS-12661,2026-01-03,70.0,4838.6,483.86,532.25,5854.7,2458.97,8313.67
PAY-2026-3817,CAND-1330,MISS-11164,2025-10-06,35.0,2421.62,242.16,266.38,2930.17,1230.67,4160.84
PAY-2026-3818,CAND-1344,MISS-10534,2025-05-27,70.0,4402.41,440.24,484.27,5326.92,2237.3,7564.22
PAY-2026-3819,CAND-1428,MISS-10278,2026-04-20,17.5,1227.92,122.79,135.07,1485.78,624.03,2109.81
PAY-2026-3820,CAND-1070,MISS-13293,2026-03-17,70.0,2851.08,285.11,313.62,3449.81,1448.92,4898.73
PAY-2026-3821,CAND-1460,MISS-12748,2025-12-01,70.0,2733.94,273.39,300.73,3308.07,1389.39,4697.46
PAY-2026-3822,CAND-1234,MISS-10721,2025-01-03,630.0,25264.98,2526.5,2779.15,30570.63,12839.66,43410.29
PAY-2026-3823,CAND-1353,MISS-12549,2025-05-06,35.0,1108.54,110.85,121.94,1341.34,563.36,1904.7
PAY-2026-3824,CAND-1335,MISS-10196,2025-08-17,70.0,3125.09,312.51,343.76,3781.36,1588.17,5369.53
PAY-2026-3825,CAND-1196,MISS-11776,2025-04-21,315.0,14668.08,1466.81,1613.49,17748.38,7454.32,25202.7
PAY-2026-3826,CAND-1106,MISS-10379,2024-06-28,70.0,4325.22,432.52,475.77,5233.51,2198.07,7431.58
PAY-2026-3827,CAND-1318,MISS-13205,2025-11-24,70.0,3293.56,329.36,362.29,3985.2,1673.78,5658.99
PAY-2026-3828,CAND-1025,MISS-11628,2025-12-15,35.0,1746.86,174.69,192.15,2113.69,887.75,3001.45
PAY-2026-3829,CAND-1420,MISS-11537,2024-06-13,70.0,3496.1,349.61,384.57,4230.27,1776.72,6006.99
PAY-2026-3830,CAND-1064,MISS-10257,2025-02-02,210.0,8920.09,892.01,981.21,10793.31,4533.19,15326.51
PAY-2026-3831,CAND-1125,MISS-10974,2025-04-17,17.5,1119.72,111.97,123.17,1354.87,569.04,1923.91
PAY-2026-3832,CAND-1451,MISS-10622,2025-11-18,35.0,2277.95,227.8,250.57,2756.32,1157.65,3913.97
PAY-2026-3833,CAND-1364,MISS-12046,2024-08-08,70.0,2509.34,250.93,276.03,3036.3,1275.25,4311.55
PAY-2026-3834,CAND-1481,MISS-11257,2026-01-12,35.0,2410.26,241.03,265.13,2916.41,1224.89,4141.31
PAY-2026-3835,CAND-1185,MISS-10846,2025-12-12,630.0,46591.64,4659.16,5125.08,56375.89,23677.87,80053.76
PAY-2026-3836,CAND-1089,MISS-12800,2025-04-30,70.0,5128.6,512.86,564.15,6205.61,2606.36,8811.97
PAY-2026-3837,CAND-1145,MISS-10798,2025-12-15,70.0,2208.3,220.83,242.91,2672.04,1122.26,3794.3
PAY-2026-3838,CAND-1195,MISS-12962,2024-08-04,70.0,3925.38,392.54,431.79,4749.71,1994.88,6744.59
PAY-2026-3839,CAND-1274,MISS-10931,2024-04-28,315.0,15902.52,1590.25,1749.28,19242.06,8081.66,27323.72
PAY-2026-3840,CAND-1078,MISS-10831,2026-07-11,210.0,11373.18,1137.32,1251.05,13761.55,5779.85,19541.41
PAY-2026-3841,CAND-1263,MISS-10461,2024-10-14,70.0,4151.38,415.14,456.65,5023.18,2109.73,7132.91
PAY-2026-3842,CAND-1011,MISS-11189,2026-08-17,35.0,2069.56,206.96,227.65,2504.17,1051.75,3555.93
PAY-2026-3843,CAND-1192,MISS-10458,2026-07-18,630.0,43686.88,4368.69,4805.56,52861.13,22201.67,75062.81
PAY-2026-3844,CAND-1174,MISS-12641,2024-04-09,70.0,4804.2,480.42,528.46,5813.08,2441.49,8254.57
PAY-2026-3845,CAND-1389,MISS-11381,2024-11-16,70.0,5100.58,510.06,561.06,6171.71,2592.12,8763.83
PAY-2026-3846,CAND-1037,MISS-10953,2024-11-21,35.0,1737.84,173.78,191.16,2102.78,883.17,2985.95
PAY-2026-3847,CAND-1082,MISS-13087,2026-03-20,70.0,4927.12,492.71,541.98,5961.81,2503.96,8465.77
PAY-2026-3848,CAND-1345,MISS-11178,2026-03-30,630.0,37679.03,3767.9,4144.69,45591.63,19148.48,64740.11
PAY-2026-3849,CAND-1106,MISS-11290,2024-02-08,70.0,3505.34,350.53,385.59,4241.46,1781.41,6022.88
PAY-2026-3850,CAND-1492,MISS-10134,2024-05-28,70.0,3858.77,385.88,424.46,4669.11,1961.03,6630.14
PAY-2026-3851,CAND-1330,MISS-13161,2025-10-31,35.0,2154.55,215.46,237.0,2607.01,1094.94,3701.96
PAY-2026-3852,CAND-1070,MISS-12917,2026-08-08,210.0,12805.12,1280.51,1408.56,15494.19,6507.56,22001.75
PAY-2026-3853,CAND-1440,MISS-12891,2025-02-27,17.5,585.1,58.51,64.36,707.97,297.35,1005.32
PAY-2026-3854,CAND-1294,MISS-11044,2025-09-27,210.0,11625.08,1162.51,1278.76,14066.35,5907.87,19974.22
PAY-2026-3855,CAND-1393,MISS-10462,2025-03-27,70.0,2236.87,223.69,246.06,2706.61,1136.78,3843.39
PAY-2026-3856,CAND-1498,MISS-10475,2025-11-17,70.0,3931.9,393.19,432.51,4757.61,1998.19,6755.8
PAY-2026-3857,CAND-1040,MISS-12715,2024-05-02,630.0,32131.33,3213.13,3534.45,38878.91,16329.14,55208.05
PAY-2026-3858,CAND-1037,MISS-12208,2025-01-07,210.0,8354.5,835.45,919.0,10108.95,4245.76,14354.71
PAY-2026-3859,CAND-1333,MISS-12999,2024-03-06,17.5,746.36,74.64,82.1,903.1,379.3,1282.4
PAY-2026-3860,CAND-1232,MISS-13150,2025-03-16,315.0,14167.36,1416.74,1558.41,17142.5,7199.85,24342.35
PAY-2026-3861,CAND-1070,MISS-12784,2024-09-11,35.0,1594.28,159.43,175.37,1929.07,810.21,2739.28
PAY-2026-3862,CAND-1438,MISS-10616,2025-03-12,35.0,1734.64,173.46,190.81,2098.91,881.54,2980.45
PAY-2026-3863,CAND-1179,MISS-10366,2026-03-20,630.0,41675.21,4167.52,4584.27,50427.01,21179.34,71606.35
PAY-2026-3864,CAND-1422,MISS-13435,2024-08-20,70.0,2785.78,278.58,306.44,3370.79,1415.73,4786.53
PAY-2026-3865,CAND-1361,MISS-12685,2026-08-06,630.0,30948.74,3094.87,3404.36,37447.97,15728.15,53176.12
PAY-2026-3866,CAND-1484,MISS-11317,2026-04-17,210.0,6314.94,631.49,694.64,7641.08,3209.25,10850.33
PAY-2026-3867,CAND-1413,MISS-11647,2026-06-23,35.0,2019.72,201.97,222.17,2443.87,1026.42,3470.29
PAY-2026-3868,CAND-1093,MISS-10422,2026-02-01,210.0,15143.02,1514.3,1665.73,18323.06,7695.69,26018.75
PAY-2026-3869,CAND-1350,MISS-12822,2024-11-19,17.5,1018.01,101.8,111.98,1231.79,517.35,1749.14
PAY-2026-3870,CAND-1126,MISS-10967,2026-06-26,70.0,3368.08,336.81,370.49,4075.38,1711.66,5787.04
PAY-2026-3871,CAND-1011,MISS-11374,2025-01-22,17.5,805.68,80.57,88.63,974.88,409.45,1384.33
PAY-2026-3872,CAND-1354,MISS-12786,2026-06-17,35.0,1472.29,147.23,161.95,1781.47,748.22,2529.69
PAY-2026-3873,CAND-1159,MISS-10199,2026-05-16,17.5,900.5,90.05,99.06,1089.61,457.64,1547.25
PAY-2026-3874,CAND-1064,MISS-13465,2026-06-20,17.5,933.08,93.31,102.64,1129.03,474.19,1603.22
PAY-2026-3875,CAND-1116,MISS-11076,2025-07-03,210.0,14112.28,1411.23,1552.35,17075.85,7171.86,24247.71
PAY-2026-3876,CAND-1029,MISS-10327,2025-02-22,630.0,26657.19,2665.72,2932.29,32255.2,13547.18,45802.38
PAY-2026-3877,CAND-1304,MISS-13119,2025-01-28,210.0,14281.38,1428.14,1570.95,17280.46,7257.79,24538.26
PAY-2026-3878,CAND-1128,MISS-13401,2025-07-28,210.0,6498.54,649.85,714.84,7863.23,3302.56,11165.78
PAY-2026-3879,CAND-1088,MISS-12522,2026-05-26,35.0,1783.7,178.37,196.21,2158.27,906.47,3064.74
PAY-2026-3880,CAND-1189,MISS-13130,2024-06-17,70.0,4566.1,456.61,502.27,5524.97,2320.49,7845.46
PAY-2026-3881,CAND-1407,MISS-13117,2024-06-09,70.0,3695.2,369.52,406.47,4471.19,1877.9,6349.08
PAY-2026-3882,CAND-1479,MISS-10014,2024-07-21,35.0,1953.46,195.35,214.88,2363.69,992.75,3356.44
PAY-2026-3883,CAND-1342,MISS-12327,2025-05-14,70.0,3597.86,359.79,395.76,4353.41,1828.43,6181.84
PAY-2026-3884,CAND-1409,MISS-13247,2024-08-10,315.0,20128.66,2012.87,2214.15,24355.68,10229.39,34585.07
PAY-2026-3885,CAND-1463,MISS-10864,2025-04-25,210.0,10854.6,1085.46,1194.01,13134.06,5516.31,18650.37
PAY-2026-3886,CAND-1040,MISS-10788,2026-04-17,70.0,2390.56,239.06,262.96,2892.58,1214.89,4107.47
PAY-2026-3887,CAND-1165,MISS-12399,2025-07-22,630.0,40191.01,4019.1,4421.01,48631.12,20425.07,69056.19
PAY-2026-3888,CAND-1269,MISS-13047,2025-08-21,17.5,1230.62,123.06,135.37,1489.06,625.4,2114.46
PAY-2026-3889,CAND-1159,MISS-12838,2024-06-29,630.0,27426.91,2742.69,3016.96,33186.56,13938.36,47124.92
PAY-2026-3890,CAND-1418,MISS-11822,2025-08-22,70.0,4134.2,413.42,454.76,5002.38,2101.0,7103.37
PAY-2026-3891,CAND-1473,MISS-12820,2026-03-22,630.0,46548.26,4654.83,5120.31,56323.39,23655.82,79979.21
PAY-2026-3892,CAND-1394,MISS-10817,2024-10-22,70.0,3293.42,329.34,362.28,3985.04,1673.72,5658.76
PAY-2026-3893,CAND-1499,MISS-11236,2025-07-18,210.0,15589.11,1558.91,1714.8,18862.82,7922.39,26785.21
PAY-2026-3894,CAND-1404,MISS-12190,2026-06-14,630.0,41729.48,4172.95,4590.24,50492.68,21206.92,71699.6
PAY-2026-3895,CAND-1386,MISS-11810,2026-08-01,210.0,9676.31,967.63,1064.39,11708.34,4917.5,16625.84
PAY-2026-3896,CAND-1138,MISS-11263,2024-07-08,315.0,12656.56,1265.66,1392.22,15314.43,6432.06,21746.49
PAY-2026-3897,CAND-1162,MISS-11746,2024-05-24,630.0,41856.12,4185.61,4604.17,50645.91,21271.28,71917.19
PAY-2026-3898,CAND-1027,MISS-11825,2024-10-08,70.0,3676.04,367.6,404.36,4448.01,1868.17,6316.18
PAY-2026-3899,CAND-1441,MISS-13230,2025-01-14,35.0,1711.88,171.19,188.31,2071.37,869.98,2941.35
PAY-2026-3900,CAND-1496,MISS-11514,2025-01-22,70.0,4200.46,420.05,462.05,5082.56,2134.67,7217.23
PAY-2026-3901,CAND-1428,MISS-13364,2026-07-24,70.0,2468.86,246.89,271.57,2987.31,1254.67,4241.99
PAY-2026-3902,CAND-1394,MISS-10185,2025-12-19,70.0,2713.0,271.3,298.43,3282.72,1378.74,4661.47
PAY-2026-3903,CAND-1391,MISS-11793,2026-03-30,70.0,3637.98,363.8,400.18,4401.96,1848.82,6250.79
PAY-2026-3904,CAND-1200,MISS-10506,2025-02-08,210.0,9537.52,953.75,1049.13,11540.39,4846.97,16387.36
PAY-2026-3905,CAND-1402,MISS-11218,2024-05-08,210.0,8855.38,885.54,974.09,10715.0,4500.3,15215.31
PAY-2026-3906,CAND-1187,MISS-11731,2026-08-02,210.0,10108.96,1010.9,1111.99,12231.84,5137.37,17369.22
PAY-2026-3907,CAND-1106,MISS-12517,2025-12-11,17.5,1289.96,129.0,141.9,1560.86,655.56,2216.42
PAY-2026-3908,CAND-1260,MISS-11637,2025-10-17,630.0,23102.44,2310.24,2541.27,27953.96,11740.66,39694.62
PAY-2026-3909,CAND-1387,MISS-11714,2026-08-25,17.5,853.24,85.32,93.86,1032.41,433.61,1466.03
PAY-2026-3910,CAND-1018,MISS-12867,2025-05-18,315.0,13666.74,1366.67,1503.34,16536.76,6945.44,23482.19
PAY-2026-3911,CAND-1456,MISS-12683,2024-04-07,17.5,885.46,88.55,97.4,1071.41,449.99,1521.41
PAY-2026-3912,CAND-1309,MISS-12580,2024-05-09,210.0,14243.01,1424.3,1566.73,17234.04,7238.3,24472.34
PAY-2026-3913,CAND-1410,MISS-10816,2025-01-15,630.0,20844.98,2084.5,2292.95,25222.43,10593.42,35815.84
PAY-2026-3914,CAND-1275,MISS-12680,2025-03-03,17.5,561.99,56.2,61.82,680.01,285.6,965.61
PAY-2026-3915,CAND-1160,MISS-10212,2026-03-09,70.0,2958.22,295.82,325.4,3579.45,1503.37,5082.81
