mission_id,agence_id,client_id,candidat_id,type_contrat,statut_mission,date_debut,date_fin,heures_travaillees,taux_horaire_paye,taux_horaire_facture,coeff_facturation,chiffre_affaires,cout_salarial,marge_brute
MISS-13225,AG-20,CLI-177,CAND-1080,Recrutement CDI,Terminée,2024-09-11,2024-09-16,35,73.99,130.92,1.769,4582.07,2589.53,1992.54
MISS-13226,AG-16,CLI-108,CAND-1065,Intérim IA/Data,En cours,2024-05-07,2024-11-03,1260,67.71,133.86,1.977,168662.89,85315.39,83347.5
MISS-13227,AG-02,CLI-156,CAND-1472,Intérim IA/Data,Terminée,2024-12-06,2025-02-04,420,49.77,90.55,1.819,38031.22,20902.34,17128.88
MISS-13228,AG-04,CLI-153,CAND-1478,Intérim IA/Data,Annulée,2024-12-11,2025-02-09,420,43.81,78.37,1.789,32913.6,18400.77,14512.83
MISS-13229,AG-20,CLI-171,CAND-1451,Management Transition,Terminée,2025-12-25,2026-01-14,140,37.57,67.6,1.799,9464.41,5259.98,4204.43
MISS-13230,AG-10,CLI-161,CAND-1441,Management Transition,Terminée,2024-12-15,2024-12-25,70,48.91,91.74,1.876,6421.98,3423.76,2998.22
MISS-13231,AG-01,CLI-142,CAND-1291,Intérim IA/Data,En cours,2024-10-24,2025-01-22,630,42.24,77.12,1.826,48587.91,26611.76,21976.15
MISS-13232,AG-22,CLI-146,CAND-1360,Intérim IA/Data,En cours,2025-10-01,2025-10-21,140,70.96,136.5,1.924,19110.49,9934.59,9175.9
MISS-13233,AG-01,CLI-128,CAND-1064,Intérim IA/Data,Annulée,2024-07-02,2024-09-30,630,63.94,125.51,1.963,79069.01,40283.43,38785.58
MISS-13234,AG-13,CLI-134,CAND-1395,Intérim IA/Data,Terminée,2026-02-19,2026-03-11,140,49.29,100.58,2.041,14081.84,6901.02,7180.82
MISS-13235,AG-19,CLI-135,CAND-1110,Intérim IA/Data,Terminée,2026-04-23,2026-06-22,420,35.34,65.07,1.841,27329.08,14841.91,12487.17
MISS-13236,AG-19,CLI-100,CAND-1327,Intérim IA/Data,Terminée,2024-07-12,2024-08-01,140,31.08,55.53,1.787,7773.91,4350.85,3423.07
MISS-13237,AG-11,CLI-124,CAND-1109,Intérim IA/Data,Terminée,2024-07-10,2024-09-08,420,58.0,109.11,1.881,45825.61,24359.39,21466.22
MISS-13238,AG-06,CLI-125,CAND-1417,Intérim IA/Data,Terminée,2025-09-02,2025-09-07,35,73.5,145.88,1.985,5105.81,2572.54,2533.27
MISS-13239,AG-19,CLI-139,CAND-1360,Recrutement CDI,Terminée,2026-05-06,2026-05-11,35,45.92,95.98,2.09,3359.32,1607.3,1752.02
MISS-13240,AG-12,CLI-168,CAND-1117,Intérim IA/Data,En cours,2024-10-04,2025-04-02,1260,56.83,111.72,1.966,140766.94,71605.97,69160.97
MISS-13241,AG-18,CLI-100,CAND-1366,Intérim IA/Data,Terminée,2026-05-08,2026-05-28,140,39.43,80.01,2.029,11201.48,5519.9,5681.58
MISS-13242,AG-03,CLI-176,CAND-1495,Management Transition,Terminée,2025-04-21,2025-07-20,630,39.59,72.66,1.835,45777.64,24944.06,20833.59
MISS-13243,AG-22,CLI-174,CAND-1441,Intérim IA/Data,Terminée,2024-07-19,2024-07-29,70,33.3,62.68,1.882,4387.59,2331.27,2056.32
MISS-13244,AG-03,CLI-111,CAND-1041,Intérim IA/Data,Terminée,2025-04-07,2025-10-04,1260,34.14,70.14,2.054,88378.72,43020.4,45358.32
MISS-13245,AG-14,CLI-104,CAND-1064,Intérim IA/Data,Terminée,2024-08-09,2024-11-07,630,31.61,61.43,1.943,38699.91,19914.67,18785.25
MISS-13246,AG-21,CLI-172,CAND-1369,Intérim IA/Data,Terminée,2025-12-19,2026-02-17,420,74.33,130.32,1.753,54732.64,31217.24,23515.4
MISS-13247,AG-09,CLI-178,CAND-1409,Intérim IA/Data,En cours,2024-07-11,2024-10-09,630,63.9,126.84,1.985,79910.85,40257.33,39653.52
MISS-13248,AG-14,CLI-157,CAND-1019,Intérim IA/Data,En cours,2025-10-15,2025-12-14,420,73.84,148.66,2.013,62436.21,31013.22,31422.98
MISS-13249,AG-21,CLI-131,CAND-1460,Intérim IA/Data,Terminée,2025-04-11,2025-05-01,140,61.59,116.62,1.893,16326.66,8622.48,7704.18
MISS-13250,AG-03,CLI-156,CAND-1281,Intérim IA/Data,Terminée,2025-11-26,2025-12-16,140,45.45,81.55,1.794,11416.86,6363.65,5053.21
MISS-13251,AG-07,CLI-156,CAND-1010,Intérim IA/Data,En cours,2024-10-05,2024-12-04,420,52.74,100.17,1.899,42071.95,22150.9,19921.05
MISS-13252,AG-12,CLI-177,CAND-1202,Intérim IA/Data,Terminée,2026-06-19,2026-06-29,70,56.79,118.34,2.084,8284.11,3975.52,4308.59
MISS-13253,AG-15,CLI-125,CAND-1304,Recrutement CDI,Terminée,2025-03-15,2025-04-04,140,40.57,82.66,2.037,11571.74,5680.21,5891.53
MISS-13254,AG-01,CLI-113,CAND-1135,Intérim IA/Data,En cours,2024-03-18,2024-03-28,70,57.59,116.05,2.015,8123.36,4031.06,4092.29
MISS-13255,AG-12,CLI-171,CAND-1412,Intérim IA/Data,En cours,2025-05-10,2025-08-08,630,37.92,67.94,1.792,42805.12,23887.76,18917.36
MISS-13256,AG-06,CLI-163,CAND-1218,Intérim IA/Data,Terminée,2025-09-21,2025-12-20,630,31.3,57.3,1.831,36102.04,19718.78,16383.26
MISS-13257,AG-01,CLI-157,CAND-1372,Recrutement CDI,Terminée,2025-04-01,2025-06-30,630,69.57,129.47,1.861,81567.35,43830.61,37736.74
MISS-13258,AG-21,CLI-174,CAND-1040,Recrutement CDI,Terminée,2025-07-26,2025-09-24,420,70.79,128.35,1.813,53906.38,29731.52,24174.86
MISS-13259,AG-19,CLI-119,CAND-1478,Intérim IA/Data,Terminée,2026-01-31,2026-04-01,420,65.93,131.34,1.992,55161.57,27689.3,27472.27
MISS-13260,AG-20,CLI-173,CAND-1259,Intérim IA/Data,Terminée,2025-05-27,2025-06-16,140,71.15,131.56,1.849,18418.89,9961.69,8457.2
MISS-13261,AG-21,CLI-100,CAND-1118,Recrutement CDI,Terminée,2024-05-25,2024-08-23,630,64.14,130.53,2.035,82235.83,40405.3,41830.54
MISS-13262,AG-06,CLI-131,CAND-1454,Intérim IA/Data,Annulée,2025-07-09,2025-07-14,35,37.46,70.52,1.883,2468.16,1311.09,1157.07
MISS-13263,AG-13,CLI-166,CAND-1127,Intérim IA/Data,En cours,2024-10-03,2024-12-02,420,36.56,71.35,1.952,29967.15,15354.57,14612.58
MISS-13264,AG-11,CLI-124,CAND-1176,Intérim IA/Data,Terminée,2024-11-28,2024-12-08,70,48.44,90.72,1.873,6350.09,3390.98,2959.11
MISS-13265,AG-17,CLI-117,CAND-1031,Intérim IA/Data,Terminée,2024-05-04,2024-05-24,140,66.7,139.85,2.097,19578.79,9338.0,10240.8
MISS-13266,AG-12,CLI-121,CAND-1295,Intérim IA/Data,Terminée,2025-11-23,2025-12-03,70,42.8,89.4,2.089,6258.16,2996.16,3262.0
MISS-13267,AG-14,CLI-176,CAND-1360,Recrutement CDI,Terminée,2024-03-04,2024-05-03,420,33.76,67.34,1.995,28280.82,14178.31,14102.51
MISS-13268,AG-22,CLI-143,CAND-1023,Intérim IA/Data,Terminée,2025-07-28,2026-01-24,1260,59.06,109.23,1.849,137629.58,74418.07,63211.51
MISS-13269,AG-10,CLI-132,CAND-1499,Management Transition,Terminée,2026-05-14,2026-11-10,1260,59.66,122.23,2.049,154004.37,75170.2,78834.18
MISS-13270,AG-15,CLI-124,CAND-1172,Intérim IA/Data,Terminée,2026-04-26,2026-06-25,420,63.62,132.88,2.089,55808.21,26718.82,29089.38
MISS-13271,AG-13,CLI-157,CAND-1055,Management Transition,Terminée,2025-12-03,2025-12-08,35,51.63,95.14,1.843,3329.89,1807.2,1522.69
MISS-13272,AG-13,CLI-135,CAND-1301,Intérim IA/Data,Terminée,2025-12-26,2026-01-15,140,58.07,119.18,2.052,16684.89,8129.65,8555.24
MISS-13273,AG-16,CLI-138,CAND-1066,Recrutement CDI,Terminée,2025-10-15,2025-10-25,70,40.96,79.64,1.944,5574.55,2867.17,2707.38
MISS-13274,AG-11,CLI-123,CAND-1257,Intérim IA/Data,Terminée,2026-04-23,2026-05-13,140,43.61,77.81,1.784,10892.72,6105.1,4787.62
MISS-13275,AG-13,CLI-137,CAND-1075,Recrutement CDI,Terminée,2024-07-21,2024-09-19,420,50.42,96.84,1.921,40674.19,21177.08,19497.11
MISS-13276,AG-13,CLI-169,CAND-1189,Intérim IA/Data,Terminée,2026-03-11,2026-03-21,70,33.5,67.62,2.018,4733.08,2345.3,2387.78
MISS-13277,AG-10,CLI-111,CAND-1041,Intérim IA/Data,Terminée,2024-05-26,2024-07-25,420,34.69,68.62,1.978,28818.85,14570.89,14247.96
MISS-13278,AG-18,CLI-114,CAND-1427,Intérim IA/Data,Terminée,2026-01-13,2026-04-13,630,69.41,142.69,2.056,89893.52,43725.78,46167.75
MISS-13279,AG-02,CLI-166,CAND-1353,Intérim IA/Data,Terminée,2024-09-22,2024-10-02,70,44.04,79.84,1.813,5588.78,3082.95,2505.83
MISS-13280,AG-18,CLI-167,CAND-1164,Recrutement CDI,Terminée,2025-07-05,2025-07-25,140,61.91,112.06,1.81,15687.84,8667.5,7020.33
MISS-13281,AG-08,CLI-179,CAND-1174,Intérim IA/Data,Terminée,2025-01-17,2025-01-27,70,69.38,123.64,1.782,8654.49,4856.73,3797.76
MISS-13282,AG-19,CLI-133,CAND-1073,Intérim IA/Data,Terminée,2025-11-19,2025-11-24,35,39.63,80.98,2.044,2834.31,1386.92,1447.39
MISS-13283,AG-05,CLI-141,CAND-1299,Intérim IA/Data,Terminée,2026-07-23,2026-09-21,420,69.69,133.36,1.914,56011.19,29269.36,26741.83
MISS-13284,AG-18,CLI-121,CAND-1351,Intérim IA/Data,Terminée,2026-02-25,2026-04-26,420,30.97,55.56,1.794,23334.0,13008.45,10325.55
MISS-13285,AG-08,CLI-117,CAND-1358,Recrutement CDI,En cours,2026-07-19,2026-07-29,70,38.41,80.56,2.098,5639.2,2688.38,2950.82
MISS-13286,AG-20,CLI-120,CAND-1058,Intérim IA/Data,Terminée,2025-07-07,2025-10-05,630,74.74,139.52,1.867,87896.6,47088.5,40808.1
MISS-13287,AG-11,CLI-157,CAND-1393,Intérim IA/Data,En cours,2024-08-28,2024-10-27,420,45.04,93.43,2.074,39239.17,18918.9,20320.27
MISS-13288,AG-17,CLI-125,CAND-1345,Intérim IA/Data,Terminée,2025-07-25,2025-08-04,70,33.47,62.22,1.859,4355.49,2342.88,2012.61
MISS-13289,AG-04,CLI-177,CAND-1327,Intérim IA/Data,Terminée,2024-02-17,2024-03-08,140,49.53,89.92,1.816,12588.83,6933.71,5655.12
MISS-13290,AG-12,CLI-158,CAND-1317,Intérim IA/Data,Terminée,2024-05-14,2024-05-19,35,71.2,137.23,1.927,4802.92,2491.83,2311.09
MISS-13291,AG-03,CLI-169,CAND-1065,Intérim IA/Data,Terminée,2024-11-23,2024-12-03,70,43.62,81.36,1.865,5695.28,3053.73,2641.56
MISS-13292,AG-22,CLI-154,CAND-1126,Intérim IA/Data,Terminée,2025-08-14,2025-11-12,630,45.93,91.42,1.99,57594.52,28936.53,28657.98
MISS-13293,AG-15,CLI-148,CAND-1070,Recrutement CDI,Terminée,2026-02-15,2026-03-07,140,40.73,73.43,1.803,10280.27,5702.17,4578.11
MISS-13294,AG-18,CLI-133,CAND-1387,Intérim IA/Data,En cours,2025-12-18,2026-06-16,1260,49.1,90.29,1.839,113769.58,61871.17,51898.4
MISS-13295,AG-20,CLI-104,CAND-1271,Intérim IA/Data,Terminée,2026-03-24,2026-03-29,35,74.93,134.1,1.79,4693.65,2622.45,2071.2
MISS-13296,AG-02,CLI-124,CAND-1132,Recrutement CDI,En cours,2025-09-28,2025-10-08,70,47.2,84.86,1.798,5940.03,3303.87,2636.16
MISS-13297,AG-18,CLI-168,CAND-1326,Intérim IA/Data,Terminée,2025-08-24,2025-09-13,140,74.4,149.16,2.005,20882.99,10415.4,10467.59
MISS-13298,AG-19,CLI-155,CAND-1356,Intérim IA/Data,Terminée,2025-03-04,2025-03-14,70,47.57,99.55,2.093,6968.37,3329.76,3638.61
MISS-13299,AG-16,CLI-112,CAND-1223,Intérim IA/Data,Terminée,2024-08-08,2024-08-18,70,63.0,130.03,2.064,9101.8,4409.89,4691.92
MISS-13300,AG-13,CLI-135,CAND-1056,Recrutement CDI,Terminée,2024-12-08,2024-12-28,140,68.22,137.36,2.014,19230.9,9550.24,9680.66
MISS-13301,AG-01,CLI-143,CAND-1095,Intérim IA/Data,Terminée,2024-12-13,2024-12-23,70,41.66,78.07,1.874,5464.85,2916.43,2548.42
MISS-13302,AG-17,CLI-144,CAND-1452,Intérim IA/Data,Terminée,2026-01-19,2026-03-20,420,49.38,94.34,1.911,39623.48,20738.26,18885.22
MISS-13303,AG-22,CLI-133,CAND-1012,Intérim IA/Data,Terminée,2026-05-02,2026-05-12,70,66.74,124.12,1.86,8688.59,4671.9,4016.69
MISS-13304,AG-20,CLI-117,CAND-1330,Management Transition,En cours,2025-11-09,2025-11-29,140,52.64,94.66,1.798,13252.84,7369.82,5883.02
MISS-13305,AG-17,CLI-153,CAND-1024,Recrutement CDI,Terminée,2025-10-09,2025-10-29,140,60.62,125.23,2.066,17531.57,8486.46,9045.12
MISS-13306,AG-04,CLI-107,CAND-1354,Intérim IA/Data,En cours,2024-12-22,2025-03-22,630,51.63,100.34,1.944,63215.31,32524.86,30690.45
MISS-13307,AG-22,CLI-119,CAND-1001,Recrutement CDI,Terminée,2026-04-02,2026-04-12,70,52.8,97.36,1.844,6815.36,3695.95,3119.41
MISS-13308,AG-13,CLI-175,CAND-1174,Intérim IA/Data,Terminée,2026-05-31,2026-07-30,420,74.93,132.15,1.764,55502.57,31469.03,24033.54
MISS-13309,AG-17,CLI-135,CAND-1017,Intérim IA/Data,Terminée,2025-09-25,2025-10-15,140,47.24,88.01,1.863,12321.41,6614.27,5707.14
MISS-13310,AG-05,CLI-131,CAND-1343,Intérim IA/Data,Terminée,2024-12-07,2024-12-27,140,46.54,91.27,1.961,12778.08,6515.68,6262.39
MISS-13311,AG-09,CLI-154,CAND-1306,Intérim IA/Data,Terminée,2026-04-04,2026-07-03,630,49.71,97.83,1.968,61634.73,31320.01,30314.71
MISS-13312,AG-11,CLI-116,CAND-1436,Intérim IA/Data,Terminée,2025-10-05,2025-10-25,140,55.12,105.35,1.911,14749.26,7716.57,7032.69
MISS-13313,AG-18,CLI-148,CAND-1112,Intérim IA/Data,Terminée,2024-05-10,2024-05-20,70,37.91,78.86,2.08,5520.21,2653.54,2866.67
MISS-13314,AG-18,CLI-147,CAND-1165,Recrutement CDI,Terminée,2025-06-03,2025-06-23,140,42.32,87.29,2.063,12221.18,5924.72,6296.46
MISS-13315,AG-08,CLI-148,CAND-1320,Intérim IA/Data,Terminée,2024-04-30,2024-05-20,140,41.86,75.03,1.793,10504.29,5859.96,4644.34
MISS-13316,AG-04,CLI-107,CAND-1469,Management Transition,Terminée,2024-08-18,2024-09-07,140,46.81,94.31,2.015,13203.37,6553.18,6650.2
MISS-13317,AG-02,CLI-116,CAND-1274,Intérim IA/Data,En cours,2024-05-10,2024-07-09,420,70.58,130.99,1.856,55014.9,29645.38,25369.52
MISS-13318,AG-04,CLI-139,CAND-1258,Recrutement CDI,Terminée,2025-04-15,2025-06-14,420,30.23,54.37,1.798,22833.81,12696.28,10137.53
MISS-13319,AG-13,CLI-175,CAND-1133,Intérim IA/Data,Terminée,2025-08-23,2025-09-12,140,61.97,109.13,1.761,15278.01,8675.62,6602.39
MISS-13320,AG-10,CLI-122,CAND-1133,Intérim IA/Data,En cours,2024-12-13,2025-06-11,1260,61.9,121.45,1.962,153023.81,77993.37,75030.44
MISS-13321,AG-21,CLI-166,CAND-1173,Intérim IA/Data,Terminée,2026-05-24,2026-11-20,1260,59.47,115.35,1.94,145343.48,74926.66,70416.83
MISS-13322,AG-13,CLI-139,CAND-1259,Intérim IA/Data,Annulée,2024-12-29,2025-01-08,70,55.74,102.97,1.847,7207.82,3901.51,3306.31
MISS-13323,AG-11,CLI-151,CAND-1310,Intérim IA/Data,Terminée,2024-01-27,2024-02-16,140,63.03,111.25,1.765,15574.84,8823.91,6750.93
MISS-13324,AG-05,CLI-125,CAND-1329,Intérim IA/Data,Terminée,2024-07-17,2024-07-27,70,59.56,117.13,1.966,8199.04,4169.38,4029.66
MISS-13325,AG-08,CLI-157,CAND-1499,Intérim IA/Data,Terminée,2025-02-08,2025-02-28,140,68.68,127.56,1.857,17858.05,9615.88,8242.17
MISS-13326,AG-11,CLI-160,CAND-1107,Recrutement CDI,Annulée,2024-12-21,2025-02-19,420,54.76,109.11,1.993,45827.52,22997.12,22830.4
MISS-13327,AG-14,CLI-168,CAND-1012,Recrutement CDI,Annulée,2026-02-17,2026-03-09,140,66.05,120.12,1.818,16816.46,9247.61,7568.85
MISS-13328,AG-03,CLI-132,CAND-1060,Intérim IA/Data,En cours,2024-08-04,2024-08-14,70,39.4,77.26,1.961,5407.96,2758.07,2649.89
MISS-13329,AG-12,CLI-100,CAND-1116,Intérim IA/Data,Terminée,2025-01-30,2025-03-31,420,42.2,75.91,1.799,31880.48,17724.54,14155.94
MISS-13330,AG-18,CLI-129,CAND-1108,Recrutement CDI,Terminée,2024-09-27,2024-10-02,35,67.97,140.56,2.068,4919.45,2378.96,2540.49
MISS-13331,AG-18,CLI-178,CAND-1358,Intérim IA/Data,En cours,2026-03-18,2026-09-14,1260,64.19,130.82,2.038,164828.22,80876.71,83951.51
MISS-13332,AG-20,CLI-170,CAND-1267,Intérim IA/Data,Terminée,2026-06-23,2026-08-22,420,57.02,103.27,1.811,43372.91,23946.84,19426.07
MISS-13333,AG-04,CLI-113,CAND-1288,Intérim IA/Data,Terminée,2025-09-22,2025-10-12,140,69.29,123.58,1.783,17300.68,9700.51,7600.17
MISS-13334,AG-04,CLI-110,CAND-1180,Intérim IA/Data,Terminée,2026-06-07,2026-06-17,70,61.15,115.2,1.884,8063.72,4280.81,3782.91
MISS-13335,AG-07,CLI-147,CAND-1360,Intérim IA/Data,Terminée,2024-12-19,2025-01-08,140,67.61,123.37,1.825,17272.09,9465.78,7806.31
MISS-13336,AG-21,CLI-106,CAND-1280,Recrutement CDI,Terminée,2025-03-09,2025-09-05,1260,64.38,134.8,2.094,169843.39,81113.33,88730.06
MISS-13337,AG-14,CLI-111,CAND-1354,Intérim IA/Data,En cours,2026-01-26,2026-07-25,1260,73.34,144.96,1.977,182650.27,92408.75,90241.52
MISS-13338,AG-02,CLI-135,CAND-1465,Intérim IA/Data,Terminée,2024-12-19,2025-03-19,630,68.88,132.87,1.929,83707.44,43395.09,40312.35
MISS-13339,AG-07,CLI-112,CAND-1452,Intérim IA/Data,Terminée,2024-06-21,2024-07-11,140,47.04,92.29,1.962,12920.01,6585.18,6334.84
MISS-13340,AG-06,CLI-172,CAND-1125,Management Transition,Terminée,2024-06-20,2024-06-30,70,60.53,108.25,1.788,7577.3,4237.24,3340.07
MISS-13341,AG-06,CLI-165,CAND-1178,Intérim IA/Data,Terminée,2024-08-22,2024-08-27,35,59.17,117.56,1.987,4114.45,2071.1,2043.35
MISS-13342,AG-02,CLI-149,CAND-1099,Management Transition,Annulée,2026-02-15,2026-04-16,420,58.14,113.5,1.952,47668.32,24419.42,23248.9
MISS-13343,AG-07,CLI-117,CAND-1070,Management Transition,Terminée,2025-06-10,2025-06-20,70,50.3,93.55,1.86,6548.81,3521.13,3027.68
MISS-13344,AG-04,CLI-170,CAND-1379,Intérim IA/Data,Terminée,2025-11-03,2025-11-23,140,50.63,94.9,1.875,13286.28,7087.84,6198.44
MISS-13345,AG-19,CLI-102,CAND-1133,Intérim IA/Data,Terminée,2025-06-05,2025-06-25,140,45.21,92.52,2.047,12952.83,6329.26,6623.57
MISS-13346,AG-09,CLI-104,CAND-1056,Intérim IA/Data,En cours,2025-01-12,2025-02-01,140,58.49,122.7,2.098,17177.66,8188.01,8989.65
MISS-13347,AG-06,CLI-144,CAND-1226,Intérim IA/Data,En cours,2026-03-22,2026-04-01,70,59.42,119.03,2.003,8332.06,4159.24,4172.82
MISS-13348,AG-19,CLI-101,CAND-1398,Intérim IA/Data,Annulée,2025-02-03,2025-02-23,140,52.46,100.16,1.909,14021.74,7343.82,6677.92
MISS-13349,AG-07,CLI-126,CAND-1082,Recrutement CDI,En cours,2025-09-01,2026-02-28,1260,32.58,62.43,1.916,78655.55,41056.41,37599.14
MISS-13350,AG-19,CLI-148,CAND-1087,Intérim IA/Data,En cours,2024-03-03,2024-06-01,630,62.4,109.73,1.758,69131.74,39314.33,29817.41
MISS-13351,AG-13,CLI-168,CAND-1295,Intérim IA/Data,En cours,2025-06-14,2025-07-04,140,32.21,65.89,2.046,9224.04,4508.8,4715.24
MISS-13352,AG-01,CLI-151,CAND-1034,Intérim IA/Data,En cours,2024-12-16,2025-02-14,420,34.45,72.34,2.1,30381.14,14468.95,15912.19
MISS-13353,AG-16,CLI-174,CAND-1428,Intérim IA/Data,Terminée,2024-11-16,2024-12-06,140,46.99,89.62,1.907,12547.1,6578.65,5968.46
MISS-13354,AG-03,CLI-113,CAND-1414,Intérim IA/Data,En cours,2025-05-05,2025-08-03,630,72.16,128.13,1.776,80721.86,45458.32,35263.54
MISS-13355,AG-21,CLI-112,CAND-1058,Intérim IA/Data,En cours,2025-12-08,2026-02-06,420,63.79,113.98,1.787,47872.6,26793.02,21079.57
MISS-13356,AG-07,CLI-117,CAND-1039,Intérim IA/Data,Annulée,2024-10-25,2025-01-23,630,45.6,89.95,1.972,56666.2,28728.13,27938.07
MISS-13357,AG-09,CLI-144,CAND-1036,Intérim IA/Data,Terminée,2024-06-07,2024-09-05,630,67.92,123.07,1.812,77535.13,42791.07,34744.05
MISS-13358,AG-11,CLI-132,CAND-1380,Intérim IA/Data,Terminée,2024-11-08,2024-11-28,140,70.24,127.25,1.812,17814.92,9833.49,7981.44
MISS-13359,AG-21,CLI-129,CAND-1469,Intérim IA/Data,Terminée,2025-05-14,2025-05-24,70,51.07,101.93,1.996,7135.04,3575.0,3560.04
MISS-13360,AG-08,CLI-113,CAND-1458,Management Transition,Terminée,2025-09-13,2025-12-12,630,53.46,100.08,1.872,63047.87,33682.85,29365.02
MISS-13361,AG-02,CLI-140,CAND-1310,Recrutement CDI,Terminée,2025-01-30,2025-03-31,420,57.38,101.73,1.773,42727.87,24101.33,18626.54
MISS-13362,AG-16,CLI-102,CAND-1316,Management Transition,Terminée,2025-11-01,2026-01-30,630,42.83,80.92,1.889,50980.01,26984.48,23995.53
MISS-13363,AG-05,CLI-173,CAND-1237,Intérim IA/Data,Terminée,2024-09-11,2025-03-10,1260,30.27,59.99,1.981,75583.47,38146.37,37437.1
MISS-13364,AG-19,CLI-123,CAND-1428,Intérim IA/Data,Terminée,2026-06-24,2026-07-14,140,35.27,71.43,2.025,10000.13,4937.71,5062.42
MISS-13365,AG-07,CLI-118,CAND-1037,Intérim IA/Data,En cours,2025-03-23,2025-04-12,140,56.5,103.58,1.833,14501.14,7910.49,6590.66
MISS-13366,AG-14,CLI-150,CAND-1477,Management Transition,Annulée,2026-04-28,2026-05-03,35,63.44,122.93,1.938,4302.51,2220.26,2082.26
MISS-13367,AG-22,CLI-121,CAND-1416,Recrutement CDI,En cours,2024-07-23,2024-07-28,35,65.02,116.87,1.798,4090.44,2275.58,1814.86
MISS-13368,AG-14,CLI-156,CAND-1105,Recrutement CDI,Terminée,2024-07-08,2024-07-18,70,30.75,56.85,1.849,3979.48,2152.24,1827.24
MISS-13369,AG-12,CLI-107,CAND-1222,Management Transition,Terminée,2024-05-16,2024-06-05,140,46.47,95.5,2.055,13370.32,6505.23,6865.08
MISS-13370,AG-08,CLI-115,CAND-1453,Intérim IA/Data,Terminée,2024-07-06,2024-10-04,630,43.74,90.77,2.075,57183.99,27559.04,29624.96
MISS-13371,AG-16,CLI-103,CAND-1349,Intérim IA/Data,Terminée,2026-05-17,2026-05-22,35,40.0,79.71,1.993,2789.97,1400.15,1389.81
MISS-13372,AG-15,CLI-122,CAND-1174,Recrutement CDI,En cours,2025-03-08,2025-03-18,70,43.45,87.75,2.02,6142.72,3041.25,3101.48
MISS-13373,AG-03,CLI-160,CAND-1375,Intérim IA/Data,En cours,2025-11-30,2025-12-10,70,71.54,145.18,2.029,10162.36,5008.07,5154.29
MISS-13374,AG-22,CLI-115,CAND-1360,Intérim IA/Data,Terminée,2024-04-20,2024-07-19,630,54.7,100.94,1.845,63591.77,34459.84,29131.93
MISS-13375,AG-15,CLI-112,CAND-1021,Intérim IA/Data,Terminée,2026-01-25,2026-02-04,70,40.04,83.18,2.077,5822.27,2803.03,3019.24
MISS-13376,AG-06,CLI-168,CAND-1432,Management Transition,En cours,2025-11-22,2025-12-12,140,47.84,88.97,1.86,12455.19,6696.92,5758.26
MISS-13377,AG-11,CLI-102,CAND-1142,Intérim IA/Data,Terminée,2025-12-06,2026-02-04,420,37.82,72.53,1.918,30463.39,15885.65,14577.74
MISS-13378,AG-14,CLI-136,CAND-1376,Intérim IA/Data,Terminée,2024-07-23,2024-08-02,70,49.15,86.3,1.756,6040.74,3440.46,2600.28
MISS-13379,AG-01,CLI-156,CAND-1033,Intérim IA/Data,Terminée,2024-11-01,2024-11-06,35,60.87,114.44,1.88,4005.32,2130.32,1875.0
MISS-13380,AG-22,CLI-103,CAND-1251,Intérim IA/Data,Terminée,2024-07-17,2024-07-22,35,34.41,66.14,1.922,2315.0,1204.25,1110.75
MISS-13381,AG-02,CLI-106,CAND-1485,Intérim IA/Data,Terminée,2024-03-01,2024-03-06,35,49.34,97.94,1.985,3428.02,1726.8,1701.23
MISS-13382,AG-05,CLI-103,CAND-1105,Recrutement CDI,Terminée,2024-03-22,2024-09-18,1260,54.55,106.44,1.951,134118.25,68727.18,65391.07
MISS-13383,AG-20,CLI-125,CAND-1336,Intérim IA/Data,Terminée,2024-11-23,2024-11-28,35,38.03,68.14,1.792,2384.84,1331.1,1053.74
MISS-13384,AG-02,CLI-145,CAND-1174,Recrutement CDI,Terminée,2024-07-06,2025-01-02,1260,67.98,138.22,2.033,174160.52,85649.8,88510.71
MISS-13385,AG-17,CLI-117,CAND-1200,Management Transition,Terminée,2024-07-16,2024-09-14,420,62.94,116.26,1.847,48827.84,26433.56,22394.28
MISS-13386,AG-05,CLI-147,CAND-1370,Intérim IA/Data,En cours,2025-02-13,2025-03-05,140,69.03,133.21,1.93,18650.03,9664.09,8985.95
MISS-13387,AG-04,CLI-125,CAND-1409,Intérim IA/Data,Terminée,2024-02-13,2024-08-11,1260,42.78,83.73,1.957,105505.53,53899.46,51606.07
MISS-13388,AG-10,CLI-164,CAND-1348,Intérim IA/Data,Terminée,2026-05-30,2026-06-04,35,40.23,70.87,1.762,2480.49,1407.9,1072.58
MISS-13389,AG-03,CLI-142,CAND-1183,Intérim IA/Data,Terminée,2026-06-06,2026-09-04,630,70.66,136.25,1.928,85834.96,44518.75,41316.22
MISS-13390,AG-04,CLI-153,CAND-1330,Intérim IA/Data,Terminée,2024-02-25,2024-03-06,70,45.22,81.46,1.801,5702.03,3165.36,2536.68
MISS-13391,AG-14,CLI-177,CAND-1467,Management Transition,Terminée,2025-12-28,2026-01-07,70,61.11,125.44,2.053,8780.61,4277.74,4502.87
MISS-13392,AG-01,CLI-154,CAND-1377,Intérim IA/Data,Terminée,2025-05-23,2025-07-22,420,69.08,124.42,1.801,52257.43,29014.4,23243.03
